EUR,BOT,30000,0.84097,05:15:08,20110117,IDEALPRO,U163766,,,
EUR,SLD,30000,1.33318,05:45:00,20110117,IDEALPRO,U163766,,,
USD,BOT,30000,0.96484,06:20:00,20110117,IDEALPRO,U163766,,,
EUR,SLD,30000,1.28499,07:25:00,20110117,IDEALPRO,U163766,,,
GBP,SLD,30000,1.58650,07:35:36,20110117,IDEALPRO,U163766,,,
USD,BOT,30000,82.944,07:55:00,20110117,IDEALPRO,U163766,,,
USD,BOT,30000,82.900,08:49:21,20110117,IDEALPRO,U163766,,,
AUD,SLD,30000,82.186,08:55:37,20110117,IDEALPRO,U163766,,,
EUR,SLD,30000,0.83705,09:05:00,20110117,IDEALPRO,U163766,,,
USD,BOT,30000,0.98894,09:10:00,20110117,IDEALPRO,U163766,,,
GBP,BOT,30000,1.59139,11:15:00,20110117,IDEALPRO,U163766,,,
EUR,SLD,30000,1.32970,11:51:12,20110117,IDEALPRO,U163766,,,
USD,SLD,30000,82.506,13:00:00,20110117,IDEALPRO,U163766,,,
AUD,BOT,30000,82.161,13:35:00,20110117,IDEALPRO,U163766,,,
USD,SLD,30000,82.740,20:25:24,20110117,IDEALPRO,U163766,,,
AUD,BOT,30000,0.99280,22:35:19,20110117,IDEALPRO,U163766,,,
USD,SLD,25000,0.98790,22:44:21,20110117,IDEALPRO,U163766,,,
USD,SLD,5000,0.98792,22:44:23,20110117,IDEALPRO,U163766,,,
EUR,BOT,30000,1.32866,00:05:00,20110118,IDEALPRO,U163766,,,
AUD,SLD,30000,0.99114,02:40:00,20110118,IDEALPRO,U163766,,,
USD,BOT,30000,0.98650,03:50:00,20110118,IDEALPRO,U163766,,,
USD,BOT,30000,82.552,04:35:00,20110118,IDEALPRO,U163766,,,
EUR,BOT,30000,1.27909,04:44:54,20110118,IDEALPRO,U163766,,,
AUD,SLD,30000,82.250,07:07:02,20110118,IDEALPRO,U163766,,,
EUR,SLD,30000,1.28431,09:30:00,20110118,IDEALPRO,U163766,,,
EUR,SLD,30000,1.28746,10:44:58,20110118,IDEALPRO,U163766,,,
AUD,BOT,30000,82.367,11:10:00,20110118,IDEALPRO,U163766,,,
EUR,SLD,30000,1.34340,11:13:58,20110118,IDEALPRO,U163766,,,
EUR,SLD,10000,1.34200,11:30:30,20110118,IDEALPRO,U163766,,,
EUR,SLD,20000,1.34203,11:30:30,20110118,IDEALPRO,U163766,,,
AUD,BOT,30000,82.310,11:46:14,20110118,IDEALPRO,U163766,,,
USD,SLD,30000,0.98600,13:13:36,20110118,IDEALPRO,U163766,,,
USD,SLD,30000,82.560,14:23:54,20110118,IDEALPRO,U163766,,,
USD,SLD,30000,0.96030,14:26:17,20110118,IDEALPRO,U163766,,,
EUR,BOT,30000,1.28580,15:10:00,20110118,IDEALPRO,U163766,,,
EUR,BOT,30000,1.34615,15:45:00,20110118,IDEALPRO,U163766,,,
AUD,SLD,30000,82.450,16:00:00,20110118,IDEALPRO,U163766,,,
EUR,BOT,30000,1.34056,16:25:00,20110118,IDEALPRO,U163766,,,
USD,BOT,30000,0.99078,16:40:00,20110118,IDEALPRO,U163766,,,
USD,BOT,30000,0.96474,17:40:00,20110118,IDEALPRO,U163766,,,
USD,BOT,30000,82.680,18:40:00,20110118,IDEALPRO,U163766,,,
USD,SLD,30000,0.99310,19:44:39,20110118,IDEALPRO,U163766,,,
AUD,SLD,30000,82.560,21:55:46,20110118,IDEALPRO,U163766,,,
USD,BOT,30000,0.99178,00:10:00,20110119,IDEALPRO,U163766,,,
AUD,BOT,30000,82.493,01:10:00,20110119,IDEALPRO,U163766,,,
EUR,BOT,30000,1.34110,01:21:00,20110119,IDEALPRO,U163766,,,
EUR,BOT,30000,110.400,02:07:32,20110119,IDEALPRO,U163766,,,
EUR,SLD,30000,1.34139,05:55:00,20110119,IDEALPRO,U163766,,,
